/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_08_15.trig+01.jpg,"{""IQimage"":{""sequence"":12312,""time"":1400854095586,""event"":[""motion""],""motionWindows"":[2],""imgjdbg"":"" 426/024:20/120/009:083/101/01/4/40/70/20/18:07/09/08:fb""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_49_59.trig+01.jpg,"{""IQimage"":{""sequence"":57371,""time"":1400856599986,""event"":[""motion""],""motionWindows"":[6],""imgjdbg"":"" 397/024:21/174/008:083/101/01/4/40/70/20/18:06/08/08:6c""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_46_14.trig-02.jpg,"{""IQimage"":{""sequence"":53319,""time"":1400856374762,""event"":[""none""],""imgjdbg"":"" 397/024:20/174/008:083/100/01/4/40/70/20/18:06/09/08:2e""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_25_04.trig-04.jpg,"{""IQimage"":{""sequence"":30473,""time"":1400855104977,""event"":[""none""],""imgjdbg"":"" 442/020:20/120/017:083/097/01/4/40/70/20/18:06/07/07:10""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_06_56.trig+01.jpg,"{""IQimage"":{""sequence"":10889,""time"":1400854016533,""event"":[""none""],""imgjdbg"":"" 426/024:20/120/009:083/100/01/4/40/70/20/18:07/09/08:f4""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_08_27.trig-04.jpg,"{""IQimage"":{""sequence"":12523,""time"":1400854107296,""event"":[""none""],""imgjdbg"":"" 426/024:20/120/009:083/101/01/4/40/70/20/18:07/09/07:fc""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_08_23.trig+00.jpg,"{""IQimage"":{""sequence"":12457,""time"":1400854103640,""event"":[""motion""],""motionWindows"":[3],""imgjdbg"":"" 426/024:20/120/009:083/101/01/4/40/70/20/18:07/09/08:fb""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_29_16.trig-03.jpg,"{""IQimage"":{""sequence"":35001,""time"":1400855356726,""event"":[""none""],""imgjdbg"":"" 412/024:20/120/002:084/100/01/4/40/70/20/18:07/09/08:62""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_50_02.trig+01.jpg,"{""IQimage"":{""sequence"":57422,""time"":1400856602818,""event"":[""motion""],""motionWindows"":[3],""imgjdbg"":"" 397/024:21/174/008:083/101/01/4/40/70/20/18:06/08/08:6c""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_29_17.trig+01.jpg,"{""IQimage"":{""sequence"":35021,""time"":1400855357868,""event"":[""motion""],""motionWindows"":[4],""imgjdbg"":"" 412/024:20/120/002:084/100/01/4/40/70/20/18:07/09/08:62""}}",
